Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Tot_Sbmtd_Chrg,Tot_Mdcr_Alowd_Amt,Tot_Mdcr_Pymt_Amt,Reimbursement_Rate_Pct,Revenue_Leakage
1629361514,Ostermayer,Daniel,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,51,51.0,1957.0,181.71980392,142.79941176,99807.0,9267.71,7282.77,7.3,92524.23
1972952927,Waller-Delarosa,John,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,51,51.0,1957.0,179.00529412,142.07941176,99807.0,9129.27,7246.05,7.26,92560.95
1003100819,Cox,Solange,Houston,TX,77030,General Surgery,19303,Simple complete removal of breast,F,14,15.0,6653.4666667,1157.92,922.68333333,99802.0,17368.8,13840.25,13.87,85961.75
1710203815,Al-Ahmad,Amrew,Houston,TX,77090,Pulmonary Disease,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",F,248,531.0,187.95,77.664369115,61.81645951,99801.45,41239.78,32824.54,32.89,66976.91
1144334962,"Heights Surgery Center, Inc.",,Houston,TX,77008,Ambulatory Surgical Center,36905,"Removal and/or dissolving of blood clot in hemodialysis circuit and balloon dilation of dialysis segment with imaging review by radiologist, with balloon tube",F,11,13.0,7677.02,3575.7292308,2848.9576923,99801.26,46484.48,37036.45,37.11,62764.81
1003069733,Desai,Svetang,Houston,TX,77034,Gastroenterology,43239,"Biopsy of esophagus, stomach, and/or upper small bowel using a flexible endoscope",F,124,126.0,792.0,74.271507937,59.116825397,99792.0,9358.21,7448.72,7.46,92343.28
1871970814,Elhady,Dalya,Houston,TX,77098,Anesthesiology,64493,"Injection of lower or sacral spine facet joint using imaging guidance, single level",O,14,20.0,4988.1,192.1505,153.426,99762.0,3843.01,3068.52,3.08,96693.48
1780789719,Lopez,Randolph,Houston,TX,77092,Hand Surgery,20551,Injection into tendon at attachment to bone or muscle,O,38,58.0,1720.0,55.432586207,39.448793103,99760.0,3215.09,2288.03,2.29,97471.97
1073755773,Chaudhary,Hassan,Houston,TX,77030,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,79,80.0,1246.6515,116.36575,90.985875,99732.12,9309.26,7278.87,7.3,92453.25
1245220102,Amin,Rajesh,Houston,TX,77047,Diagnostic Radiology,74178,Ct scan of abdomen and pelvis before and after contrast,O,66,72.0,1385.0,257.67888889,197.93986111,99720.0,18552.88,14251.67,14.29,85468.33
1134129000,Nagarkar,Devdutt,Houston,TX,77065,Anesthesiology,00731,"Anesthesia for other procedure on esophagus, stomach, or upper small bowel using an endoscope",F,34,34.0,2932.9058824,68.334117647,52.455588235,99718.8,2323.36,1783.49,1.79,97935.31
1932148442,Naoum,Joseph,Houston,TX,77058,Vascular Surgery,93970,Ultrasound study of arm or leg veins with compression and maneuvers,O,97,97.0,1028.0,189.21,142.63958763,99716.0,18353.37,13836.04,13.88,85879.96
1497732739,Rechter,Alan,Houston,TX,77094,Orthopedic Surgery,99213,"Established patient office or other outpatient visit, 20-29 minutes",O,267,338.0,295.0,91.917426036,55.448994083,99710.0,31068.09,18741.76,18.8,80968.24
1134149016,Beckum,Orlando,Houston,TX,77089,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,41,42.0,2374.0,171.30142857,139.39571429,99708.0,7194.66,5854.62,5.87,93853.38
1003217522,Koneru,Srikanth,Houston,TX,77030,Cardiology,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,76,303.0,329.0,121.6140264,97.201617162,99687.0,36849.05,29452.09,29.54,70234.91
1831342641,Alam,Mahboob,Houston,TX,77030,Cardiology,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,96,303.0,329.0,121.43633663,97.059966997,99687.0,36795.21,29409.17,29.5,70277.83
1689692477,Patolia,Shreekant,Houston,TX,77002,Internal Medicine,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,54,261.0,381.93103448,129.42375479,85.940229885,99684.0,33779.6,22430.4,22.5,77253.6
1821061078,Macedo,Thanila,Houston,TX,77030,Diagnostic Radiology,74174,Ct scan of blood vessels of abdomen and pelvis with contrast,F,166,187.0,533.0,105.37893048,79.937540107,99671.0,19705.86,14948.32,15.0,84722.68
1902981533,Desai,Tejas,Houston,TX,77008,Dermatology,99213,"Established patient office or other outpatient visit, 20-29 minutes",O,492,723.0,137.85666667,91.11208852,65.170829876,99670.37,65874.04,47118.51,47.27,52551.86
1326242983,Ginzel,Andrew,Houston,TX,77024,Diagnostic Radiology,72125,Ct scan of upper spine without contrast,F,171,171.0,582.75438596,47.287368421,36.727836257,99651.0,8086.14,6280.46,6.3,93370.54
1700132842,Griggs,Moreko,Houston,TX,77024,Diagnostic Radiology,78815,Nuclear medicine study from skull base to mid-thigh with ct scan,F,62,64.0,1557.0,114.91,91.55,99648.0,7354.24,5859.2,5.88,93788.8
1952391161,Shah,Chaitanya,Houston,TX,77065,Cardiology,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",O,122,123.0,810.0,196.65821138,153.06276423,99630.0,24188.96,18826.72,18.9,80803.28
1326202607,Viola,George,Houston,TX,77030,Infectious Disease,99223,"Initial hospital care with moderate level of medical decision making, if using time, at least 75 minutes",F,143,147.0,677.67346939,175.20857143,139.72163265,99618.0,25755.66,20539.08,20.62,79078.92
1134119878,Haddad,John,Houston,TX,77047,Diagnostic Radiology,74176,Ct scan of abdomen and pelvis without contrast,F,133,133.0,748.91729323,84.389849624,67.108796992,99606.0,11223.85,8925.47,8.96,90680.53
1609080373,Ahmed,Nasiya,Houston,TX,77024,Internal Medicine,G0181,Physician or allowed practitioner supervision of a patient receiving medicare-covered services provided by a participating home health agency (patient not present) requiring complex and multidisciplinary care modalities involving regular physician or allow,O,136,830.0,120.0,105.34668675,82.572903614,99600.0,87437.75,68535.51,68.81,31064.49
1326273079,Majmudar,Shirine,Houston,TX,77089,Neurology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,293,422.0,236.0,128.58578199,90.318175355,99592.0,54263.2,38114.27,38.27,61477.73
1164603965,Kim,Peter,Houston,TX,77030,Cardiology,93010,Routine electrocardiogram (ecg) using at least 12 leads with interpretation and report only,F,1219,1447.0,68.825155494,8.1888320663,6.1679820318,99590.0,11849.24,8925.07,8.96,90664.93
1396107165,Alsafadi,Kutayba,Houston,TX,77070,Hospitalist,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,211,438.0,227.36986301,117.40767123,92.49,99588.0,51424.56,40510.62,40.68,59077.38
1881679751,Laboratory Corporation Of America,,Houston,TX,77040,Clinical Laboratory,80202,Vancomycin (antibiotic) level,O,126,795.0,125.26301887,13.243886792,13.243886792,99584.1,10528.89,10528.89,10.57,89055.21
1619381316,Tai,Faisal,Houston,TX,77070,Psychiatry,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,83,164.0,607.20731707,102.15682927,73.762621951,99582.0,16753.72,12097.07,12.15,87484.93
1003100819,Cox,Solange,Houston,TX,77030,General Surgery,38525,Biopsy or removal of deep lymph nodes of underarm,F,27,27.0,3687.9259259,236.86925926,188.75074074,99574.0,6395.47,5096.27,5.12,94477.73
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,82565,Blood creatinine level,O,2865,4066.0,24.488935071,5.0185686178,5.0185686178,99572.01,20405.5,20405.5,20.49,79166.51
1821172990,Hodge,Deborah,Houston,TX,77084,Nurse Practitioner,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,238,341.0,292.0,108.82727273,83.180733138,99572.0,37110.1,28364.63,28.49,71207.37
1376899419,Tang,Chad,Houston,TX,77030,Radiation Oncology,77014,Ct guidance for insertion of radiation therapy fields,F,51,295.0,337.5220339,45.087355932,35.064779661,99569.0,13300.77,10344.11,10.39,89224.89
1407866676,Guadagnolo,Beverly,Houston,TX,77030,Radiation Oncology,77334,Design and construction of complex radiation treatment device,F,48,140.0,711.14285714,57.332071429,45.375142857,99560.0,8026.49,6352.52,6.38,93207.48
1548200835,Lam,Michael,Houston,TX,77074,Ophthalmology,92012,Established patient problem focused exam of visual system,O,276,440.0,226.26818182,90.891931818,64.668522727,99558.0,39992.45,28454.15,28.58,71103.85
1427291574,Maximos,Baher,Houston,TX,77019,Hand Surgery,64450,Injection of anesthetic agent and/or steroid into other nerve or branch,F,35,42.0,2370.0,21.27,16.95,99540.0,893.34,711.9,0.72,98828.1
1720399629,Horn,Gary,Houston,TX,77030,Diagnostic Radiology,72197,Mri scan of pelvis before and after contrast,F,60,60.0,1659.0,104.3385,81.725166667,99540.0,6260.31,4903.51,4.93,94636.49
1962722264,Nazareth,Karl,Houston,TX,77042,Anesthesiology,01402,Anesthesia for procedure for total knee joint replacement,F,47,47.0,2115.7659574,109.16638298,87.083191489,99441.0,5130.82,4092.91,4.12,95348.09
1124031422,Mahvash,Armeen,Houston,TX,77030,Interventional Radiology,36247,"Insertion of tube into abdominal, pelvic, or leg artery, initial third order branch",F,21,35.0,2841.1142857,227.89514286,181.59828571,99439.0,7976.33,6355.94,6.39,93083.06
1932494374,Yau,Simon,Houston,TX,77030,Pulmonary Disease,31624,Irrigation and suction of lung airways to obtain cells using an endoscope,F,71,134.0,742.0,57.087835821,43.384029851,99428.0,7649.77,5813.46,5.85,93614.54
1093030157,Shroff,Kapil,Houston,TX,77018,Diagnostic Radiology,71275,Ct scan of blood vessels of chest with contrast,F,163,168.0,591.77380952,87.561785714,70.000833333,99418.0,14710.38,11760.14,11.83,87657.86
1932588274,Phyu,Ei Moe,Houston,TX,77030,Internal Medicine,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,145,349.0,284.83381089,118.64833811,93.955759312,99407.0,41408.27,32790.56,32.99,66616.44
1467451856,Hust,Robert,Houston,TX,77004,Cardiology,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,81,568.0,175.0,120.71665493,95.851302817,99400.0,68567.06,54443.54,54.77,44956.46
1023436896,Sweeney,Adam,Houston,TX,77030,Ophthalmology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,314,514.0,193.36,132.22044747,94.239066148,99387.04,67961.31,48438.88,48.74,50948.16
1598297483,Taylor,Kory,Houston,TX,77030,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,70,77.0,1290.7142857,119.32324675,87.318181818,99385.0,9187.89,6723.5,6.77,92661.5
1437407731,Carter,Michael,Houston,TX,77030,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,99,101.0,984.0,116.48415842,91.074455446,99384.0,11764.9,9198.52,9.26,90185.48
1326104613,Quest Diagnostics Clinical Laboratories Inc,,Houston,TX,77072,Clinical Laboratory,87427,Detection test by immunoassay technique for shiga-like toxin (bacterial toxin),O,822,840.0,118.31375,11.727952381,11.727952381,99383.55,9851.48,9851.48,9.91,89532.07
1558638627,Abraham,Bindu,Houston,TX,77030,Internal Medicine,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,199,421.0,236.0,125.08035629,84.165653207,99356.0,52658.83,35433.74,35.66,63922.26
1134475239,Vejpongsa,Pimprapa,Houston,TX,77030,Cardiology,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",O,68,68.0,1461.0,185.02058824,139.84838235,99348.0,12581.4,9509.69,9.57,89838.31
1619142528,Manhas,Amit,Houston,TX,77002,Undefined Physician type,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,289,417.0,238.22,125.41613909,87.531894484,99337.74,52298.53,36500.8,36.74,62836.94
1104846450,Seger,John,Houston,TX,77030,Clinical Cardiac Electrophysiology,33208,Insertion of pacemaker and upper and lower heart chamber electrode,F,42,42.0,2365.0,515.20595238,406.20404762,99330.0,21638.65,17060.57,17.18,82269.43
1235509571,Amirdash,Ahmad,Houston,TX,77054,Nurse Practitioner,99497,"Advance care planning, first 30 minutes",O,84,391.0,254.04092072,67.946879795,51.625242967,99330.0,26567.23,20185.47,20.32,79144.53
1992722581,Wilson,David,Houston,TX,77008,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,100,100.0,993.26,125.3107,100.7391,99326.0,12531.07,10073.91,10.14,89252.09
1205812625,Fasullo,Frank,Houston,TX,77058,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,65,66.0,1504.5909091,120.49969697,90.401818182,99303.0,7952.98,5966.52,6.01,93336.48
1205220423,Carbone,Kristopher,Houston,TX,77030,Internal Medicine,99285,Emergency department visit with high level of medical decision making,F,82,82.0,1211.0,202.62792683,163.00841463,99302.0,16615.49,13366.69,13.46,85935.31
1174666994,Seipel,Timothy,Houston,TX,77025,Diagnostic Radiology,70553,Mri scan of brain before and after contrast,F,73,75.0,1324.0,110.78613333,88.271066667,99300.0,8308.96,6620.33,6.67,92679.67
1326171489,Chang,Andrew,Houston,TX,77047,Diagnostic Radiology,70553,Mri scan of brain before and after contrast,F,75,75.0,1324.0,110.14733333,86.565333333,99300.0,8261.05,6492.4,6.54,92807.6
1134630361,Torres,Veronica,Houston,TX,77030,Nurse Practitioner,99213,"Established patient office or other outpatient visit, 20-29 minutes",O,322,426.0,233.0,69.96213615,48.855821596,99258.0,29803.87,20812.58,20.97,78445.42
1275551616,Gardiner,Carolyn,Houston,TX,77030,Emergency Medicine,99284,Emergency department visit with moderate level of medical decision making,F,77,77.0,1289.0,124.77246753,96.705974026,99253.0,9607.48,7446.36,7.5,91806.64
1417417072,Paz,Alfred,Houston,TX,77089,Internal Medicine,99239,"Hospital discharge day management, more than 30 minutes",F,239,248.0,400.0,113.49189516,86.334637097,99200.0,28145.99,21410.99,21.58,77789.01
1417931155,Raizner,Michael,Houston,TX,77004,Cardiology,78452,Nuclear medicine studies of heart muscle at rest and with stress and spect,O,80,80.0,1240.0,431.370125,344.407625,99200.0,34509.61,27552.61,27.77,71647.39
1174569420,Kopel,Allyson,Houston,TX,77074,Dermatology,99213,"Established patient office or other outpatient visit, 20-29 minutes",O,244,334.0,297.0,91.265718563,62.204221557,99198.0,30482.75,20776.21,20.94,78421.79
1588629497,Mammen,George,Houston,TX,77043,Cardiology,99214,"Established patient office or other outpatient visit, 30-39 minutes",O,392,542.0,183.0,130.31448339,90.161937269,99186.0,70630.45,48867.77,49.27,50318.23
1578065967,Odisio,Erika,Houston,TX,77030,Diagnostic Radiology,71045,"X-ray of chest, 1 view",F,951,2066.0,48.0,8.9415343659,6.9551306873,99168.0,18473.21,14369.3,14.49,84798.7
1386887966,Hoot,Nathan,Houston,TX,77030,Emergency Medicine,99285,Emergency department visit with high level of medical decision making,F,64,64.0,1549.3125,176.20734375,136.3753125,99156.0,11277.27,8728.02,8.8,90427.98
1225024854,Jones,Julia,Houston,TX,77030,Neurology,J0585,"Injection, onabotulinumtoxina, 1 unit",O,20,13201.0,7.51,6.2177819862,4.9653670177,99139.51,82080.94,65547.81,66.12,33591.7
1699901876,Han,Eric,Houston,TX,77030,Pathology,88341,"Special stained specimen slides to examine tissue, each additional procedure",F,140,662.0,149.73413897,27.318202417,21.378836858,99124.0,18084.65,14152.79,14.28,84971.21
1669656567,Maniam,Santhi,Houston,TX,77025,Diagnostic Radiology,71045,"X-ray of chest, 1 view",F,675,713.0,139.0,8.8842917251,6.9278401122,99107.0,6334.5,4939.55,4.98,94167.45
1134551278,Satkunasivam,Raj,Houston,TX,77030,Urology,51720,Instillation of anti-cancer drug into bladder,O,30,163.0,608.0,89.524478528,69.103190184,99104.0,14592.49,11263.82,11.37,87840.18
1093811846,Guo,Ming,Houston,TX,77030,Pathology,88108,"Cell examination of specimen, concentration technique",F,311,335.0,295.59701493,22.079671642,17.056925373,99025.0,7396.69,5714.07,5.77,93310.93
1568512226,Elchahal,Samih,Houston,TX,77056,Ophthalmology,92083,Exam of visual field with extended testing,O,151,193.0,513.0,63.357357513,43.65238342,99009.0,12227.97,8424.91,8.51,90584.09
1932352572,Hassan,Saamir,Houston,TX,77030,Cardiology,93306,"Ultrasound of heart with color-depicted blood flow, rate, direction and valve function",O,156,160.0,618.8,185.7070625,143.9166875,99008.0,29713.13,23026.67,23.26,75981.33
1275579286,Scafidi,Ana,Houston,TX,77030,Internal Medicine,99233,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 50 minutes",F,52,330.0,300.0,120.64,96.12,99000.0,39811.2,31719.6,32.04,67280.4
1497895650,Sadeghi,Payman,Houston,TX,77024,Neurology,J0585,"Injection, onabotulinumtoxina, 1 unit",O,15,8200.0,12.073170732,5.9283512195,4.7229756098,99000.0,48612.48,38728.4,39.12,60271.6
1649255928,Richard,Thomas,Fort Sam Houston,TX,78234,Hematology-Oncology,99215,"Established patient office or other outpatient visit, 40-54 minutes",F,167,300.0,330.0,136.4919,102.59956667,99000.0,40947.57,30779.87,31.09,68220.13
1669723490,Ruiz-Flores,Lorell,Houston,TX,77030,Diagnostic Radiology,76641,Complete ultrasound scan of 1 breast,O,198,198.0,500.0,154.70237374,103.12934343,99000.0,30631.07,20419.61,20.63,78580.39
1790744399,Samal,Aditya,Houston,TX,77070,Cardiology,36465,Injection of chemical agent into single incompetent vein of leg using ultrasound guidance,O,13,33.0,3000.0,1340.539697,1062.6109091,99000.0,44237.81,35066.16,35.42,63933.84
1528008836,Migden,Michael,Houston,TX,77030,Dermatology,17312,"Removal and microscopic exam of growth of head, neck, hands, feet, or genitals, each additional stage, 1-5 tissue blocks",O,56,99.0,999.96969697,192.18474747,153.14242424,98997.0,19026.29,15161.1,15.31,83835.9
